# angle_deg distance_mm
53.203 2617.000
57.047 904.500
58.562 887.000
59.844 885.250
61.234 895.000
81.984 590.250
83.219 578.500
84.703 570.250
86.141 564.750
87.500 560.750
89.047 556.500
90.438 554.000
91.688 552.750
93.109 553.250
94.641 554.750
101.469 579.000
102.891 588.750
104.094 603.000
146.125 1638.750
175.359 225.750
183.734 195.750
269.953 495.000
276.078 1903.500
281.016 936.750
282.438 960.750
285.562 801.000
286.969 786.000
288.312 791.000
312.375 205.000
313.906 200.000
334.094 559.750
335.281 558.500
336.859 558.000
343.109 2682.500
347.609 1836.250
348.984 1809.500
350.438 1790.250
351.828 1771.000
353.203 1750.000
354.625 1727.000
356.047 1723.000
7.062 2218.500
9.891 2202.250
11.312 2187.250
12.688 2184.250
14.078 2183.750
15.516 2181.000
16.891 2178.000
18.266 2177.750
19.703 2177.250
21.109 2178.000
22.516 2179.500
23.906 2181.250
28.109 2189.750
29.469 2196.000
30.906 2205.250
32.297 2218.250
33.703 2235.500
35.125 2253.750
36.500 2270.250
37.891 2287.250
39.297 2305.000
40.719 2329.000
42.094 2353.250
43.500 2377.250
44.922 2392.500
53.250 2617.000
57.141 904.000
58.562 887.000
59.984 885.500
61.344 895.250
81.906 588.750
83.531 578.250
84.719 570.000
86.125 564.500
87.578 560.000
89.125 556.000
90.406 553.750
91.797 552.750
93.375 553.250
94.828 555.000
101.594 580.250
102.828 589.250
104.219 603.250
119.297 2316.250
146.172 1639.000
175.484 225.000
183.875 196.000
269.969 491.500
276.281 1895.500
279.812 934.500
282.625 960.000
285.688 796.750
287.094 785.750
288.547 794.750
312.969 203.250
314.125 200.750
315.516 200.250
334.156 558.750
335.531 557.750
337.047 556.000
340.562 2734.750
346.438 1868.000
347.859 1831.500
349.266 1806.750
350.688 1786.000
352.078 1767.750
353.516 1747.500
354.891 1723.500
356.297 1733.250
5.891 2216.250
8.750 2214.500
10.125 2200.500
11.500 2190.000
12.906 2186.500
15.703 2183.250
17.094 2179.000
18.500 2178.750
19.922 2176.000
21.297 2176.500
22.703 2179.250
24.109 2181.250
28.312 2189.750
29.734 2197.250
31.141 2207.250
32.516 2219.750
33.906 2236.250
35.375 2254.500
36.766 2273.750
38.156 2291.250
39.578 2308.000
40.969 2332.500
42.375 2360.750
43.734 2385.500
52.125 2589.000
53.516 2621.000
57.375 898.500
58.828 888.250
60.219 888.500
61.672 899.500
80.859 601.500
82.219 587.500
83.719 577.750
85.078 569.000
86.578 563.000
87.984 559.250
89.391 555.750
90.875 553.500
92.125 552.500
93.531 553.000
94.875 555.000
101.859 581.500
103.156 591.250
104.594 606.750
144.938 1661.250
175.688 224.500
254.000 198.000
270.281 491.500
276.406 1894.750
280.047 932.750
282.688 961.000
285.812 796.250
287.266 786.250
288.609 796.000
311.453 205.250
312.859 203.000
314.266 200.750
334.297 559.000
335.859 557.750
337.078 556.500
340.719 2736.750
346.625 1865.500
347.969 1828.750
349.375 1803.750
350.812 1784.250
352.203 1766.500
353.641 1744.750
355.016 1721.750
356.406 1737.250
8.875 2209.250
10.281 2195.000
11.625 2191.250
17.219 2177.500
18.609 2176.500
20.016 2177.250
21.422 2178.750
22.844 2179.250
24.250 2181.500
28.406 2190.000
29.812 2198.250
31.219 2209.750
32.625 2222.250
33.984 2237.500
35.469 2256.500
36.875 2275.500
38.250 2292.750
39.703 2310.000
41.047 2333.000
42.438 2362.500
43.859 2387.500
52.250 2589.500
53.625 2620.250
57.562 896.000
58.938 890.250
60.422 892.250
61.766 901.000
82.375 586.000
83.812 576.750
85.109 568.250
86.734 562.500
88.031 558.500
89.609 555.250
90.797 553.250
92.406 553.000
93.781 553.250
95.094 554.750
101.938 582.750
103.312 592.000
104.547 606.750
119.672 2305.750
145.141 1656.250
175.234 224.250
252.891 199.250
254.281 200.000
276.688 1891.250
280.344 929.000
281.578 940.750
282.969 964.750
286.234 790.500
287.547 786.000
294.766 2240.500
311.766 205.000
313.172 202.750
333.250 560.250
334.578 558.750
336.234 557.750
341.047 2727.750
342.422 2730.500
346.875 1854.500
348.312 1823.500
349.672 1801.000
351.078 1780.500
352.516 1760.500
353.938 1738.000
355.359 1716.750
3.641 2009.500
9.156 2211.000
11.984 2189.000
16.172 2182.000
17.594 2178.500
18.984 2176.500
20.391 2175.750
21.781 2178.000
23.188 2181.000
24.594 2183.000
28.797 2191.750
30.203 2201.500
31.609 2213.500
32.969 2227.250
34.344 2242.000
35.828 2261.500
37.234 2280.500
38.641 2296.750
40.047 2316.000
41.438 2340.750
42.812 2369.000
44.234 2391.500
52.625 2599.000
57.953 891.750
59.375 887.250
60.703 890.250
81.438 595.250
82.859 582.500
84.203 573.500
85.609 566.500
87.125 561.500
88.312 557.750
89.922 554.750
91.344 553.000
92.688 553.500
94.062 553.750
95.469 558.000
99.703 567.250
100.891 576.250
102.312 584.750
103.688 597.000
105.000 614.250
121.453 2645.750
122.875 2639.750
124.266 2598.000
145.656 1648.500
268.047 486.250
269.438 491.750
275.766 1907.000
277.203 1886.500
280.828 931.500
285.312 802.250
286.656 785.500
288.047 786.500
295.281 2246.500
313.719 200.750
335.328 558.250
336.656 557.250
341.578 2705.250
342.969 2686.500
344.406 2664.250
347.391 1838.250
348.812 1811.750
350.203 1793.000
351.625 1773.250
353.078 1751.750
354.500 1728.250
355.859 1718.000
6.922 2227.000
9.719 2202.750
12.562 2187.000
13.938 2183.000
15.344 2180.500
16.734 2179.000
18.156 2178.750
19.562 2177.750
20.938 2178.750
22.344 2179.750
23.797 2180.000
27.969 2190.000
29.375 2195.750
30.781 2204.000
32.203 2217.000
33.547 2233.750
35.047 2251.500
36.422 2269.500
37.844 2287.000
39.203 2304.000
40.625 2326.000
42.047 2351.000
43.422 2377.250
44.844 2404.250
53.203 2616.250
57.156 904.250
58.484 887.000
59.875 885.250
61.234 895.000
81.828 589.750
83.344 578.250
84.781 570.000
86.203 564.750
87.516 560.750
88.906 556.500
90.453 553.750
91.891 552.750
93.188 553.250
94.719 554.750
101.438 579.250
102.906 588.750
104.109 603.250
146.172 1638.500
175.344 225.000
183.859 196.000
236.203 132.000
253.938 200.750
270.188 491.500
276.422 1895.250
280.094 932.250
282.734 961.250
285.969 796.250
287.344 786.250
310.656 205.250
312.938 202.750
334.422 558.750
335.797 557.500
337.266 556.750
340.797 2729.000
342.203 2730.250
346.641 1860.750
348.078 1826.750
349.469 1803.500
350.938 1783.500
352.281 1764.000
353.750 1742.000
355.109 1720.750
356.531 1737.750
8.984 2210.750
14.609 2187.000
16.016 2179.500
17.391 2179.250
18.844 2177.500
20.234 2177.500
21.641 2178.750
23.016 2180.500
24.406 2182.250
28.625 2191.000
30.047 2199.750
31.438 2212.000
32.828 2226.500
34.250 2241.500
35.672 2259.750
37.047 2278.750
38.422 2295.250
39.859 2313.000
41.234 2337.250
42.641 2365.500
44.062 2388.500
52.406 2596.000
57.781 893.000
59.156 888.500
60.531 891.500
61.906 904.250
82.719 584.250
83.953 574.750
85.422 567.000
86.984 562.000
88.234 558.000
89.672 554.500
91.047 552.750
92.500 553.500
94.016 553.500
95.234 556.000
102.219 583.750
103.609 594.750
104.891 611.250
124.094 2647.000
125.516 2676.000
126.891 2680.500
145.469 1651.000
268.156 487.000
269.609 492.000
275.750 1907.250
277.141 1886.250
280.703 931.250
285.188 803.500
286.703 786.500
288.078 786.500
295.266 2246.500
312.234 204.500
313.641 200.750
335.094 558.250
336.750 557.250
341.547 2706.500
342.969 2688.250
344.375 2664.000
347.438 1838.750
348.828 1811.000
350.250 1791.500
351.719 1773.250
353.109 1751.500
354.500 1728.250
355.906 1720.500
6.969 2226.750
9.797 2203.500
12.578 2187.500
13.953 2182.750
15.391 2180.500
16.766 2178.250
18.203 2178.000
19.609 2178.000
20.984 2179.000
22.375 2180.000
23.797 2181.000
28.000 2190.000
29.438 2195.750
30.812 2205.000
32.188 2218.000
33.578 2234.000
35.031 2251.750
36.422 2269.750
37.812 2287.000
39.219 2304.250
40.641 2326.250
42.016 2351.000
43.406 2377.000
44.797 2404.250
53.172 2613.750
57.047 904.250
58.469 887.000
59.922 885.250
61.328 895.000
81.938 588.750
83.406 578.250
84.812 570.000
86.234 564.500
87.719 560.000
89.031 556.000
90.578 553.750
91.891 552.750
93.469 553.250
94.875 555.000
101.531 580.000
103.047 590.000
104.281 604.000
119.312 2316.250
124.906 2569.250
144.828 1670.000
146.203 1637.000
175.125 224.750
183.938 196.250
276.375 1895.500
280.000 932.250
282.734 961.000
285.875 796.500
287.250 786.250
288.703 795.750
312.875 203.000
314.266 200.750
334.438 559.000
335.734 558.000
337.125 556.750
340.766 2736.000
342.203 2729.500
346.625 1862.500
348.031 1828.000
349.453 1803.250
350.859 1783.250
352.266 1764.250
353.719 1743.250
355.109 1721.750
356.484 1737.750
8.953 2210.500
10.391 2203.250
17.312 2179.000
18.719 2177.000
20.141 2177.750
21.531 2179.750
22.953 2180.500
24.344 2182.000
28.562 2191.500
29.938 2199.750
31.359 2212.500
32.734 2224.250
34.125 2237.250
35.609 2256.500
37.047 2277.000
38.422 2295.250
39.797 2312.750
41.234 2337.000
42.609 2365.500
44.016 2388.500
52.375 2596.500
57.719 893.000
59.125 888.500
60.531 891.250
62.000 904.500
82.531 584.250
84.094 574.750
85.359 567.000
86.953 561.750
88.391 558.000
89.641 554.500
91.109 552.750
92.578 553.500
94.094 553.500
95.422 556.000
102.203 583.750
103.688 594.750
124.109 2647.000
145.531 1649.000
266.875 484.250
268.266 488.500
269.719 492.500
275.891 1904.250
277.250 1886.750
280.797 935.500
282.219 960.750
285.406 802.250
286.812 787.000
288.125 789.250
295.391 2242.750
312.391 205.000
313.797 200.000
334.062 559.750
335.391 558.500
336.906 558.000
343.141 2680.750
347.562 1836.000
348.984 1809.500
350.375 1790.250
351.781 1771.250
353.250 1750.250
354.641 1727.000
356.047 1724.750
7.047 2218.250
9.906 2202.250
11.281 2187.500
12.688 2184.250
14.125 2183.750
15.516 2181.000
16.922 2178.500
18.281 2177.750
19.734 2177.250
21.094 2178.000
22.500 2179.750
23.938 2181.250
28.125 2190.500
29.500 2196.750
30.922 2205.500
32.312 2218.500
33.719 2236.250
35.219 2254.250
36.594 2271.750
38.000 2289.750
39.453 2307.500
40.812 2330.750
42.219 2356.250
43.641 2381.250
52.031 2587.250
53.453 2620.000
57.375 898.750
58.781 887.000
60.203 886.750
61.500 897.000
82.328 587.500
83.703 577.750
84.953 569.250
86.359 563.500
87.984 559.250
89.312 555.750
90.750 553.750
92.062 552.750
93.547 553.000
94.844 555.000
101.859 581.500
103.188 591.250
104.391 605.750
119.609 2305.500
145.141 1656.750
175.875 224.250
267.766 485.250
269.250 491.500
275.500 1919.500
276.875 1890.250
280.484 932.250
281.906 947.500
285.031 803.750
286.344 790.000
287.797 786.750
312.016 204.500
313.422 202.250
335.000 557.250
336.359 557.250
341.328 2729.000
342.750 2721.000
347.156 1848.000
348.547 1819.000
349.953 1795.250
351.375 1776.500
352.828 1757.500
354.250 1734.750
355.594 1714.750
6.672 2220.750
9.453 2202.000
12.312 2189.500
13.719 2184.000
15.109 2181.000
16.531 2180.000
17.938 2178.750
19.297 2177.250
20.688 2177.500
22.125 2179.000
23.547 2181.250
24.938 2161.250
26.328 2162.500
27.734 2187.750
29.141 2195.250
30.531 2203.500
31.938 2214.750
33.328 2230.500
34.766 2247.500
36.203 2267.250
37.562 2285.000
38.969 2301.000
40.375 2322.500
41.812 2348.250
43.219 2375.000
44.625 2399.250
52.969 2609.500
58.281 888.750
59.734 886.750
61.031 892.250
81.609 592.000
83.078 579.750
84.594 571.000
85.938 565.500
87.328 561.500
88.859 557.000
90.281 554.000
91.578 553.000
93.047 553.500
94.594 554.500
101.250 578.250
102.609 587.500
104.109 601.500
146.062 1639.000
174.562 225.750
183.750 195.750
253.922 196.250
276.406 1895.000
280.047 932.250
282.719 961.000
285.812 796.250
287.328 786.250
311.484 205.250
312.891 203.000
314.297 200.750
334.359 559.000
335.703 558.000
337.078 557.000
340.703 2736.000
342.125 2727.500
346.578 1864.750
348.016 1828.000
349.438 1803.000
350.828 1783.500
352.250 1766.000
353.641 1744.250
355.062 1721.500
356.438 1737.750
8.953 2210.000
10.359 2203.750
17.359 2178.750
18.734 2176.750
20.125 2177.750
21.547 2179.750
22.953 2180.250
24.359 2182.000
28.578 2191.500
29.938 2199.750
31.375 2212.250
32.781 2224.250
34.156 2237.500
35.594 2256.500
37.000 2277.000
38.359 2295.250
39.797 2312.500
41.188 2334.500
42.562 2363.250
43.984 2388.750
52.344 2596.250
57.641 895.750
59.016 889.500
60.469 891.500
61.797 904.500
81.094 599.000
82.328 586.000
83.781 576.500
85.484 568.000
86.703 562.000
88.219 558.000
89.531 555.000
90.938 553.250
92.391 553.250
93.781 553.500
95.109 555.750
102.000 583.750
103.547 593.750
124.031 2635.500
125.422 2618.500
145.359 1651.000
174.797 224.250
268.031 486.250
269.453 492.000
275.766 1907.000
277.141 1886.250
280.781 931.000
282.172 952.750
285.250 802.500
286.719 785.250
288.125 786.500
312.250 204.250
313.656 200.750
335.156 558.250
336.469 557.500
341.531 2712.000
342.953 2694.000
344.391 2664.000
347.422 1838.500
348.859 1811.000
350.266 1791.500
351.672 1773.250
353.109 1751.500
354.469 1728.250
355.875 1719.000
6.938 2226.750
9.734 2203.500
12.547 2187.500
13.922 2182.750
15.359 2180.250
16.750 2178.750
18.156 2178.750
19.531 2178.000
20.922 2178.750
22.328 2180.250
23.734 2180.500
27.969 2190.250
29.328 2196.750
30.734 2205.000
32.141 2217.500
33.531 2234.500
34.969 2251.750
36.391 2269.500
37.797 2285.750
39.156 2303.000
40.594 2326.250
41.969 2351.000
43.359 2377.000
44.766 2401.750
53.125 2613.250
57.031 904.250
58.422 887.000
59.938 885.250
61.328 893.250
81.766 589.750
83.219 578.250
84.766 570.000
86.297 564.750
87.719 560.750
89.031 556.500
90.500 553.750
91.891 552.750
93.375 553.250
94.688 554.750
101.578 579.500
102.969 588.750
104.344 603.250
146.109 1639.250
174.109 225.500
183.828 195.750
253.891 196.000
276.453 1895.500
280.094 932.000
282.750 961.000
285.984 795.750
287.375 786.250
288.672 797.000
312.953 203.000
334.656 558.500
335.828 558.000
337.344 557.750
340.891 2724.500
342.281 2734.250
346.781 1861.250
348.172 1826.000
349.609 1801.500
350.984 1782.500
352.391 1764.250
353.828 1742.000
355.219 1718.750
3.578 1988.500
9.109 2211.500
14.672 2188.000
16.062 2181.250
17.453 2179.250
18.859 2177.500
20.234 2177.250
21.656 2179.000
23.062 2180.750
24.469 2182.250
28.641 2191.500
30.047 2200.500
31.469 2212.500
32.844 2227.000
34.219 2241.750
35.719 2259.750
37.094 2278.750
38.500 2295.250
39.891 2312.750
41.312 2337.250
42.719 2366.750
44.125 2391.250
52.500 2598.500
57.828 893.000
59.250 888.000
60.609 890.750
81.141 597.500
82.562 584.000
84.016 574.750
85.484 567.000
87.031 561.750
88.391 557.750
89.812 554.500
91.188 553.000
92.438 553.500
94.062 553.500
95.250 556.000
102.297 583.750
103.656 594.750
124.078 2647.250
125.469 2675.250
126.859 2679.500
145.469 1650.750
268.266 486.250
269.672 491.750
275.703 1907.250
277.141 1884.750
280.766 928.250
285.219 804.000
286.531 786.500
287.938 786.500
295.203 2243.500
310.828 207.000
312.234 203.750
313.656 200.500
335.156 558.250
336.797 557.250
341.641 2705.750
343.062 2686.250
347.500 1837.500
348.906 1810.750
350.312 1790.500
351.703 1772.250
353.125 1751.250
354.547 1728.000
355.922 1719.500
7.000 2225.750
9.797 2203.500
12.594 2187.500
14.000 2182.750
15.375 2180.500
16.828 2178.500
18.219 2178.250
19.625 2178.000
21.000 2179.000
22.391 2180.500
23.812 2181.500
28.016 2190.250
29.438 2196.500
30.828 2205.750
32.203 2218.500
33.625 2234.500
35.125 2252.000
36.500 2269.750
37.906 2287.000
39.312 2305.000
40.734 2329.500
42.109 2356.000
43.500 2380.000
44.953 2375.250
51.906 2585.750
53.328 2617.000
57.172 901.250
58.641 887.250
60.000 886.750
61.422 895.500
80.516 604.250
82.203 588.750
83.641 577.750
84.797 569.750
86.375 564.500
87.688 560.000
89.172 556.000
90.500 553.750
92.062 552.750
93.359 553.250
94.672 555.000
101.672 580.000
103.078 590.000
104.312 605.000
119.391 2315.750
124.938 2570.750
144.953 1663.500
146.391 1642.000
174.953 224.500
270.281 492.500
276.562 1895.000
280.141 931.000
281.531 939.000
282.922 958.500
286.078 793.250
287.406 788.000
288.703 800.250
291.781 2523.750
294.656 2213.250
311.656 205.250
312.656 202.750
334.500 558.750
336.016 558.000
340.969 2729.750
342.375 2734.000
346.797 1857.000
348.234 1825.750
349.656 1801.500
351.047 1781.000
352.438 1760.500
353.875 1739.500
355.312 1718.500
3.594 2011.000
9.141 2211.500
11.984 2189.250
13.406 2181.750
16.188 2179.250
17.594 2178.500
19.031 2176.500
20.438 2175.750
21.844 2177.750
23.219 2180.750
24.641 2183.000
28.828 2193.500
30.250 2202.250
31.625 2213.750
33.031 2227.750
34.438 2244.500
35.953 2263.750
37.344 2281.250
38.750 2298.250
40.156 2319.000
41.578 2343.500
42.969 2369.000
44.375 2393.000
52.766 2604.000
54.156 2639.000
58.109 890.250
59.438 887.250
60.938 890.750
81.625 593.500
82.891 581.000
84.422 572.250
85.672 566.000
87.125 561.500
88.516 557.500
89.953 554.250
91.500 552.750
92.875 553.500
94.422 554.000
95.672 552.500
101.234 577.250
102.656 586.250
103.984 599.250
144.547 1681.500
146.000 1641.500
183.688 196.000
253.906 200.750
276.391 1894.500
280.031 932.000
282.719 961.500
285.906 796.000
287.250 786.250
288.719 796.500
312.938 202.500
334.516 558.500
335.828 558.000
337.266 557.500
340.859 2724.500
342.266 2725.250
346.734 1860.500
348.156 1825.750
349.531 1802.500
350.938 1783.250
352.359 1764.500
353.812 1742.250
355.188 1719.000
3.531 1990.000
9.078 2209.500
16.125 2186.500
17.531 2178.500
18.922 2176.500
20.344 2176.500
21.734 2178.750
23.141 2181.250
24.562 2183.250
28.781 2191.750
30.172 2201.250
31.562 2214.000
32.969 2228.000
34.359 2242.500
35.828 2262.000
37.250 2280.750
38.625 2296.750
40.062 2316.250
41.453 2341.250
42.844 2369.000
44.266 2393.000
52.656 2600.750
58.016 891.750
59.422 887.500
60.750 891.250
81.375 594.000
82.797 582.250
84.406 573.250
85.641 566.500
87.047 561.500
88.688 557.500
90.000 554.500
91.344 553.000
92.766 553.500
94.344 554.000
95.531 555.500
99.828 565.000
101.141 577.250
102.594 586.250
103.828 599.250
121.703 2638.000
144.453 1687.500
145.891 1645.250
183.625 195.750
253.734 196.250
269.969 491.500
276.266 1894.500
279.938 934.250
282.625 959.750
285.844 796.500
287.125 785.750
288.594 795.000
312.797 202.750
314.203 200.750
334.500 558.750
335.875 557.750
337.125 556.750
340.703 2735.750
342.125 2727.000
346.594 1864.250
348.047 1827.500
349.453 1803.000
350.859 1783.500
352.234 1765.750
353.688 1744.000
355.094 1721.250
356.453 1738.500
8.953 2210.250
14.578 2187.000
16.000 2180.000
17.375 2179.750
18.828 2177.750
20.203 2177.500
21.609 2179.000
23.031 2180.250
24.406 2182.250
28.656 2191.250
30.016 2200.000
31.422 2212.250
32.859 2227.000
34.250 2241.750
35.672 2259.750
37.047 2278.500
38.484 2295.250
39.891 2313.000
41.266 2337.500
42.672 2367.250
44.094 2391.250
52.484 2598.000
57.781 892.750
59.125 887.750
60.656 890.750
82.656 582.250
84.188 573.750
85.594 566.750
87.094 561.500
88.547 557.750
89.969 554.750
91.328 553.000
92.703 553.500
94.125 554.000
95.500 558.000
99.797 567.500
101.156 577.000
102.516 585.250
103.875 597.000
121.594 2656.000
145.812 1646.500
183.656 195.750
253.219 196.250
276.281 1895.000
279.859 934.000
282.594 959.750
285.812 796.750
287.266 785.500
312.812 204.250
314.219 200.500
334.359 558.750
335.938 557.750
337.328 556.750
340.750 2735.250
342.172 2725.750
346.609 1862.250
348.062 1827.500
349.453 1803.000
350.891 1783.250
352.312 1764.750
353.734 1742.750
355.156 1721.250
356.531 1738.500
9.016 2210.250
14.609 2187.000
16.000 2180.000
17.391 2180.000
18.828 2177.750
20.188 2177.750
21.625 2179.250
23.031 2180.750
24.406 2182.750
28.609 2191.500
30.047 2200.250
31.453 2212.250
32.812 2227.000
34.234 2241.750
35.688 2259.500
37.094 2278.750
38.500 2295.500
39.875 2313.000
41.297 2337.500
42.688 2367.000
44.109 2391.000
52.484 2599.000
57.875 892.750
59.172 887.750
60.719 890.750
81.406 596.000
82.828 582.500
84.250 573.500
85.656 566.500
87.000 561.500
88.500 557.750
89.953 554.750
91.203 553.000
92.719 553.250
94.047 553.750
95.484 558.000
99.609 567.500
101.000 576.500
102.406 584.750
103.719 597.000
121.516 2647.250
122.938 2650.750
145.812 1646.500
183.656 195.750
253.312 196.250
276.328 1895.250
279.906 934.250
282.641 960.000
285.906 795.750
287.156 784.750
312.859 202.750
334.328 558.750
335.734 557.500
337.312 556.750
340.812 2729.750
342.234 2725.750
346.672 1861.500
348.078 1826.500
349.438 1802.750
350.891 1783.250
352.312 1764.750
353.703 1742.750
355.156 1721.000
356.484 1738.250
9.000 2210.250
10.391 2204.000
14.547 2195.750
15.969 2179.750
17.359 2179.750
18.781 2177.500
20.156 2178.250
21.594 2179.500
22.953 2180.000
24.391 2182.250
28.594 2191.750
29.953 2200.500
31.359 2212.250
32.750 2224.500
34.156 2238.500
35.656 2258.750
37.094 2278.500
38.469 2295.500
39.844 2313.000
41.250 2337.500
42.656 2367.250
44.078 2390.000
52.469 2598.000
57.734 892.750
59.141 887.750
60.609 890.500
81.141 597.000
82.625 584.000
84.109 574.750
85.578 566.750
86.812 561.500
88.328 557.750
89.797 554.500
91.188 552.750
92.469 553.500
93.984 553.750
95.453 557.250
102.266 584.000
103.547 594.750
105.031 611.250
121.406 2644.500
122.797 2639.000
124.203 2599.500
145.641 1648.500
183.500 195.750
253.953 196.750
267.391 483.000
270.125 492.250
276.500 1895.250
280.125 931.250
281.562 938.750
282.891 958.250
285.938 793.250
287.516 787.750
288.859 800.000
291.812 2523.750
294.703 2219.750
311.688 205.500
313.094 203.000
333.203 559.250
334.844 558.750
336.234 557.750
341.125 2728.000
342.531 2731.000
346.953 1852.250
348.312 1823.000
349.781 1799.500
351.188 1779.500
352.594 1760.750
354.047 1738.000
355.422 1715.750
6.422 2223.000
9.266 2205.250
12.062 2188.750
13.469 2182.000
16.281 2180.250
17.672 2179.500
19.109 2176.750
20.516 2176.250
21.906 2178.250
23.312 2180.750
24.719 2182.250
28.922 2193.500
30.312 2202.250
31.688 2214.500
33.109 2229.500
34.500 2245.750
35.984 2264.750
37.406 2281.750
38.797 2298.250
40.188 2319.250
41.594 2344.750
43.000 2370.500
44.391 2393.500
52.797 2605.000
54.188 2639.500
58.078 890.500
59.547 887.250
60.984 891.000
81.453 593.500
82.859 581.000
84.438 572.250
85.875 566.000
87.250 561.500
88.641 557.500
90.172 554.250
91.531 552.750
92.953 553.500
94.188 554.000
95.562 553.000
101.203 577.000
102.594 586.000
103.938 599.250
121.719 2633.750
145.953 1641.500
183.703 196.000
254.156 197.250
276.781 1891.250
280.438 930.750
281.766 944.500
283.156 968.250
286.406 790.000
287.781 786.750
295.000 2240.750
313.438 202.000
335.203 557.500
336.500 557.000
341.422 2705.250
342.859 2694.750
347.219 1845.000
348.672 1815.250
350.109 1794.500
351.500 1776.250
352.938 1757.000
354.312 1733.750
355.719 1719.500
6.766 2220.250
9.594 2200.500
12.453 2187.500
13.844 2184.000
15.234 2181.000
16.672 2178.750
18.047 2178.750
19.484 2178.000
20.891 2177.500
22.281 2179.750
23.688 2181.000
27.906 2190.250
29.328 2196.750
30.688 2205.250
32.094 2218.000
33.531 2235.000
34.953 2252.000
36.359 2269.750
37.750 2286.250
39.188 2303.500
40.594 2326.250
41.969 2350.750
43.375 2377.000
44.766 2402.000
53.156 2614.250
57.094 904.250
58.531 887.000
59.859 885.000
61.266 894.750
81.859 589.750
83.266 578.250
84.641 570.000
86.234 564.500
87.562 560.500
89.188 556.500
90.484 553.750
91.797 552.750
93.297 553.250
94.641 554.750
101.562 579.500
102.922 589.000
104.188 603.250
119.359 2316.000
124.906 2569.250
144.875 1669.000
146.250 1641.000
175.609 224.500
252.844 198.750
254.250 199.750
276.875 1890.500
280.391 932.500
281.828 947.750
283.219 972.500
286.359 790.000
287.797 786.750
295.031 2240.750
309.219 210.000
310.625 208.000
312.047 205.250
313.453 201.750
335.172 557.500
336.562 557.000
341.438 2703.750
342.828 2693.250
347.297 1844.500
348.672 1815.500
350.156 1793.500
351.516 1775.000
352.938 1756.750
354.344 1733.750
355.797 1719.500
6.828 2222.500
9.688 2200.750
12.453 2187.000
13.859 2183.250
15.250 2180.750
16.656 2178.750
18.062 2178.750
19.453 2178.000
20.875 2177.500
22.281 2179.750
23.672 2181.250
27.922 2190.250
29.281 2196.500
30.719 2205.000
32.125 2217.750
33.500 2235.000
34.938 2251.750
36.312 2269.000
37.750 2286.000
39.141 2303.500
40.547 2326.500
41.922 2351.000
43.312 2376.250
44.719 2401.000
53.109 2613.500
57.078 904.250
58.391 887.000
59.812 885.250
61.234 893.250
81.812 589.750
83.344 578.250
84.781 570.000
86.156 564.750
87.656 560.750
89.031 556.500
90.562 553.750
91.844 552.750
93.203 553.250
94.750 554.750
101.469 579.500
102.922 589.000
104.250 603.250
119.328 2316.000
144.781 1669.250
146.219 1637.250
175.188 225.250
254.188 200.500
276.766 1891.000
280.391 930.250
281.688 944.250
283.141 966.750
286.250 790.500
287.641 787.000
294.906 2240.500
311.906 205.000
313.312 202.500
335.000 558.500
336.219 557.500
341.312 2723.000
342.688 2720.750
347.203 1847.250
348.578 1818.750
350.047 1795.250
351.406 1776.000
352.859 1756.750
354.250 1734.250
355.672 1715.000
6.766 2220.500
9.562 2201.750
12.375 2189.000
13.797 2183.750
15.156 2180.750
16.547 2179.750
17.969 2178.500
19.406 2177.250
20.781 2178.000
22.188 2180.000
23.625 2181.750
27.812 2188.500
29.203 2196.500
30.625 2205.250
32.016 2216.250
33.438 2231.000
34.875 2248.000
36.281 2267.750
37.703 2286.000
39.094 2303.500
40.469 2326.250
41.875 2350.250
43.297 2375.500
44.719 2401.000
53.094 2613.500
57.047 904.500
58.422 888.000
59.859 886.000
61.219 893.250
82.031 589.500
83.328 578.250
84.672 570.000
86.125 564.750
87.531 560.750
89.156 556.500
90.438 553.750
92.016 552.750
93.312 553.250
94.734 555.000
101.625 580.000
103.000 589.750
104.406 603.750
119.375 2316.000
124.938 2570.750
144.922 1664.000
146.312 1641.250
175.719 224.500
254.328 200.000
268.016 485.250
276.875 1889.750
280.484 932.500
281.828 947.750
284.891 803.250
286.484 789.750
287.703 786.750
309.234 210.000
312.062 205.500
313.469 201.500
335.109 557.750
336.453 557.000
341.500 2705.250
342.906 2693.750
344.328 2665.250
347.375 1841.250
348.781 1815.250
350.172 1793.250
351.594 1773.500
353.031 1751.750
354.469 1728.250
355.859 1718.000
6.953 2225.750
9.766 2203.500
12.547 2187.500
13.953 2183.000
15.359 2180.750
16.766 2178.750
18.188 2178.500
19.594 2178.250
20.969 2179.250
22.422 2180.250
23.797 2181.000
28.000 2190.500
29.422 2196.500
30.812 2205.750
32.219 2218.750
33.656 2235.250
35.125 2253.250
36.547 2270.750
37.938 2287.500
39.328 2305.250
40.766 2329.250
42.172 2355.750
43.562 2380.750
44.984 2366.500
51.984 2586.750
53.359 2619.750
57.250 900.750
58.688 887.250
60.125 886.750
61.516 897.000
82.188 587.500
83.625 577.500
85.188 569.250
86.609 563.500
87.969 559.250
89.250 555.750
90.734 553.500
92.109 553.000
93.688 553.250
94.906 554.750
101.875 582.000
103.250 591.500
104.609 607.000
119.750 2302.250
123.875 2612.750
145.359 1652.250
269.828 492.000
276.000 1902.000
