# angle_deg distance_mm
115.391 716.750
116.781 720.000
118.156 723.500
119.656 726.500
121.000 730.000
122.391 733.750
123.781 739.250
125.234 746.500
126.719 753.250
128.188 759.750
129.562 766.250
130.969 774.500
132.250 783.250
133.656 792.500
135.062 803.250
136.469 815.000
137.953 826.250
139.391 838.500
140.719 852.500
142.062 865.750
143.578 878.500
144.875 895.000
146.266 913.250
149.266 846.250
154.656 1041.750
156.062 1069.250
157.484 1098.000
158.797 1129.750
181.125 2035.000
184.281 1430.250
189.625 2213.500
191.062 2199.750
192.516 2189.750
193.953 2174.500
198.234 2146.250
203.844 2633.750
213.844 2697.500
215.266 2715.000
216.672 2753.000
218.125 2771.750
219.562 2760.000
220.953 2758.750
226.328 499.000
227.578 497.250
237.188 270.250
238.734 263.250
242.156 257.000
243.125 252.750
243.703 249.000
246.203 245.500
256.750 237.000
256.844 237.000
259.641 239.000
260.438 239.000
263.922 231.250
263.609 234.250
265.172 237.750
267.453 241.500
268.531 245.750
279.516 441.250
282.594 417.750
297.641 315.500
299.656 318.500
307.469 508.750
309.062 508.000
310.562 507.000
311.719 507.000
313.203 507.500
314.672 508.250
315.969 510.500
317.422 514.000
318.781 519.250
320.391 524.750
321.688 533.250
323.000 540.500
324.500 543.750
325.766 551.250
327.344 560.500
336.734 228.250
339.094 223.250
340.000 220.000
342.469 219.000
343.891 220.250
354.797 495.750
356.234 504.250
357.656 513.500
2.156 454.500
3.609 450.250
5.234 445.500
6.766 442.000
8.078 442.250
9.312 444.500
10.734 452.250
16.844 2193.750
18.234 2187.500
22.047 929.250
23.422 921.250
24.922 919.750
31.125 2208.500
54.859 1073.500
56.266 1044.750
57.781 1017.500
59.250 993.000
60.781 969.750
62.172 947.750
63.672 927.500
65.156 907.000
66.703 886.500
68.156 871.750
69.562 856.500
71.109 839.250
72.531 826.250
73.906 814.750
75.359 802.500
76.969 790.500
78.281 780.500
79.844 772.750
81.219 764.250
82.828 755.000
84.219 745.500
85.609 737.250
87.109 731.500
88.594 727.250
89.938 721.750
91.391 716.250
92.922 712.000
94.344 707.250
95.734 704.250
97.312 701.750
98.672 697.750
100.094 696.250
101.594 695.500
102.953 694.750
104.438 691.250
105.969 690.250
107.406 693.000
108.703 693.000
110.125 693.750
111.594 695.000
112.891 696.250
114.516 699.250
115.938 702.000
117.312 704.500
118.688 708.250
120.188 712.500
121.438 717.750
123.016 723.250
124.438 727.750
125.875 733.250
127.281 740.000
128.578 747.500
129.969 755.000
131.422 762.750
132.750 772.500
134.219 781.750
135.578 791.750
136.938 803.250
138.391 815.500
139.797 827.750
141.172 840.500
142.625 855.000
143.953 869.000
145.469 883.500
153.766 1006.500
155.125 1030.750
156.594 1057.500
157.922 1086.250
163.453 1236.500
170.594 1294.250
190.141 2208.000
191.562 2195.250
192.984 2183.000
194.406 2212.250
212.875 2694.250
214.297 2721.500
215.672 2737.250
217.109 2759.750
218.562 2770.000
219.984 2742.250
226.797 495.750
228.219 494.750
236.344 266.000
238.547 258.250
241.094 253.000
242.922 248.750
242.734 244.500
245.781 241.250
250.266 236.000
254.062 231.000
256.406 231.000
261.500 232.750
261.344 230.750
281.547 414.500
283.062 412.000
295.391 307.250
297.094 309.000
298.391 312.000
299.859 315.750
307.812 505.000
309.406 504.000
310.750 504.000
312.109 504.250
313.578 504.000
315.031 504.750
316.391 507.250
317.953 510.250
319.438 515.750
320.734 523.500
322.047 531.250
323.531 537.250
324.812 543.250
326.422 548.500
337.141 232.500
338.547 226.250
338.766 221.500
340.844 219.000
342.828 218.750
344.266 220.000
355.234 497.000
356.594 506.750
357.875 510.500
1.344 461.500
2.797 453.250
4.297 447.750
5.734 443.250
7.062 442.500
8.406 443.250
15.734 2189.500
17.203 2188.250
18.641 2192.250
22.375 923.250
23.844 926.500
25.172 930.000
53.703 1087.750
55.203 1059.750
56.656 1031.000
58.125 1003.500
59.641 977.500
61.188 953.500
62.672 932.250
64.141 913.000
65.609 893.750
66.969 876.500
68.500 861.500
69.906 845.750
71.469 830.750
72.906 817.750
74.438 805.000
75.891 794.000
77.234 784.250
78.688 775.000
80.266 766.750
81.672 758.250
83.172 748.500
84.547 739.500
86.031 733.000
87.484 728.250
88.953 722.000
90.438 716.000
91.891 711.000
93.219 705.750
94.781 702.500
96.141 699.750
97.578 696.250
99.047 694.000
100.547 693.250
101.984 692.000
103.438 689.500
104.875 689.250
106.219 689.250
107.656 689.250
109.000 690.250
110.453 691.500
111.969 693.000
113.344 696.000
114.844 698.250
116.156 700.000
117.688 703.250
119.047 707.250
120.453 711.250
121.969 715.750
123.297 721.500
124.797 727.250
126.125 733.250
127.547 740.000
128.984 747.000
130.406 755.250
131.828 764.250
133.172 773.250
134.562 782.500
135.922 793.500
137.281 805.750
138.688 817.500
140.109 830.500
141.516 844.000
142.891 859.000
144.344 873.500
145.688 888.000
148.688 856.500
154.062 1012.000
155.547 1039.000
156.844 1068.000
158.297 1100.000
159.719 1133.750
162.453 1209.500
168.125 1322.250
180.516 2040.500
183.719 1427.500
189.047 2217.250
190.484 2201.250
191.906 2193.000
193.328 2188.500
203.203 2638.250
210.422 2287.000
213.203 2684.250
214.594 2705.500
216.047 2750.000
217.438 2760.000
218.875 2763.750
220.312 2750.000
225.531 494.500
227.141 493.000
237.234 256.750
238.562 250.250
239.797 246.000
241.406 242.250
242.844 239.000
256.984 235.500
257.641 232.000
260.422 232.500
262.391 225.000
278.875 432.250
282.109 409.250
295.766 304.750
297.625 306.500
298.484 308.750
300.031 312.000
305.531 497.500
307.000 501.000
308.484 500.250
309.609 499.750
311.172 499.750
312.516 500.750
314.125 500.750
315.406 500.750
316.781 503.500
318.375 507.250
319.750 513.000
321.062 519.750
322.453 526.000
323.859 532.000
325.234 539.500
326.625 545.250
337.531 227.750
338.969 222.750
339.844 219.500
340.516 217.250
343.266 217.500
344.703 219.000
354.125 486.750
355.500 497.250
356.812 507.500
358.484 514.000
1.828 458.750
3.125 451.750
4.516 447.000
5.938 442.750
7.312 441.250
8.828 443.000
10.188 447.000
16.172 2185.750
17.578 2186.750
19.000 2189.500
22.766 922.000
24.266 919.500
25.672 923.750
29.000 2195.500
30.438 2200.500
54.234 1064.000
55.688 1034.250
57.109 1007.000
58.625 981.000
60.156 957.250
61.641 936.500
63.031 917.250
64.625 896.000
66.078 875.000
67.453 859.000
68.922 842.500
70.500 827.250
71.828 815.000
73.312 803.000
74.844 789.750
76.375 778.000
77.828 768.000
79.281 758.500
80.719 749.500
82.156 740.750
83.547 733.250
85.078 726.250
86.500 719.000
87.969 711.500
89.312 706.000
90.812 700.750
92.234 697.250
93.781 694.000
95.141 689.000
96.531 687.000
98.062 685.000
99.531 678.750
100.953 677.000
102.266 678.500
103.719 677.250
105.281 677.250
106.703 678.000
108.188 678.500
109.562 678.000
110.984 680.000
112.266 681.250
113.734 683.250
115.266 686.250
116.531 688.750
117.953 692.250
119.438 695.500
120.781 699.500
122.250 704.250
123.750 709.500
125.094 714.750
126.578 721.500
127.891 728.750
129.250 736.250
130.672 744.000
132.156 752.500
133.594 762.000
135.000 772.000
136.359 782.000
137.719 794.000
139.219 807.500
140.578 820.500
141.922 833.000
143.422 848.500
144.781 864.250
146.188 879.750
147.625 876.000
153.203 983.250
154.562 1008.250
155.969 1033.750
157.406 1061.000
158.750 1091.750
160.125 1126.000
162.953 1206.500
168.516 1317.250
169.969 1295.750
179.516 2030.750
189.484 2205.250
190.922 2195.500
192.328 2184.000
193.766 2210.500
212.203 2699.250
213.625 2718.000
215.031 2735.500
216.500 2758.000
217.891 2774.000
219.344 2745.500
224.781 492.750
226.219 490.750
236.016 254.250
239.484 248.250
240.906 242.500
241.000 238.750
243.078 235.500
253.328 224.250
254.359 224.000
256.609 226.000
258.031 227.000
259.469 229.500
259.766 232.000
265.172 230.750
266.609 231.250
277.766 445.000
280.812 406.250
282.250 405.750
295.359 298.750
296.328 300.750
297.922 303.000
299.672 306.250
307.578 496.500
308.719 496.500
310.344 496.750
311.578 497.000
313.109 497.000
314.594 497.500
315.812 499.250
317.531 502.500
318.859 507.000
320.172 512.000
321.562 519.750
322.906 527.750
324.328 532.500
325.750 539.250
327.078 548.750
336.453 232.750
339.438 220.250
340.875 217.500
341.047 216.750
343.734 217.750
354.594 489.500
356.125 498.750
357.422 506.000
1.938 455.000
3.641 450.250
5.047 445.500
6.609 442.750
7.781 442.500
9.188 444.250
10.844 449.500
16.641 2160.250
18.078 2186.250
19.484 2181.750
23.188 932.000
24.750 929.000
51.719 1080.750
54.750 1018.000
56.203 990.000
57.703 962.750
59.109 941.000
60.641 919.000
62.141 896.250
63.641 875.750
65.078 857.750
66.500 841.500
67.938 825.250
69.391 810.500
70.984 795.000
72.328 782.750
73.859 772.500
75.312 760.750
76.734 750.750
78.312 740.000
79.625 730.750
81.250 722.500
82.594 713.500
84.078 705.750
85.438 699.750
86.859 694.500
88.391 688.750
89.781 684.250
91.234 680.000
92.766 675.250
94.109 669.250
95.672 665.000
97.000 660.250
98.531 659.250
99.922 660.500
101.375 659.000
102.719 658.500
104.156 658.000
105.641 657.250
107.047 656.750
108.594 657.250
109.953 659.000
111.312 660.000
112.703 661.250
114.250 663.750
115.672 666.500
116.922 670.250
118.484 674.500
119.906 678.000
121.188 682.250
122.672 687.000
124.047 691.750
125.484 697.750
126.969 704.000
128.344 711.250
129.781 719.250
131.203 726.500
132.484 734.750
133.891 744.250
135.406 754.500
136.781 765.000
138.125 776.000
139.469 788.750
141.031 802.000
142.359 815.750
143.797 830.500
145.094 846.500
146.484 862.250
147.953 867.500
150.766 918.500
152.047 942.750
153.562 965.500
154.828 988.750
156.297 1013.750
157.641 1042.500
159.031 1074.500
161.828 1146.500
179.750 2027.500
189.703 2211.500
191.141 2198.000
192.562 2187.000
202.438 2633.250
212.453 2707.250
213.891 2731.250
215.281 2735.500
216.734 2754.500
218.156 2772.750
219.578 2747.000
224.859 492.750
226.375 491.750
234.750 256.250
236.422 249.250
238.406 244.500
240.406 239.500
242.016 234.750
243.609 232.500
248.203 223.500
249.312 226.250
251.047 227.000
255.328 225.750
256.750 225.000
258.188 225.750
258.734 228.250
261.047 228.500
265.312 228.000
266.734 231.000
281.281 403.250
282.438 401.250
295.609 298.250
296.703 299.750
298.078 302.000
299.578 305.000
307.703 495.250
308.969 495.250
310.281 496.000
311.828 495.750
313.250 496.000
314.703 496.250
316.188 497.750
317.391 501.000
318.859 505.500
320.297 510.500
321.656 519.000
323.094 527.250
324.406 532.000
325.812 539.000
327.297 548.750
337.125 225.500
339.500 220.250
340.938 217.250
342.359 216.500
343.781 217.500
354.531 486.000
356.125 498.500
357.578 500.000
359.188 489.750
2.250 455.250
3.391 450.500
4.906 446.750
6.609 444.500
7.734 443.250
9.281 444.250
10.781 450.750
16.625 2183.250
18.062 2185.500
19.516 2182.250
23.281 923.000
24.719 919.500
26.094 924.750
28.922 924.750
53.328 1029.500
54.734 1000.750
56.188 975.000
57.688 949.750
59.234 925.250
60.703 902.750
62.188 881.250
63.672 863.000
65.141 845.500
66.484 828.250
68.078 814.250
69.531 799.250
70.984 786.000
72.359 774.750
73.797 763.750
75.344 753.250
76.766 743.250
78.188 733.750
79.797 723.750
81.250 715.000
82.531 708.000
84.109 701.500
85.438 694.000
86.984 688.500
88.344 686.500
89.844 682.000
91.219 675.250
92.641 672.250
94.266 669.000
95.609 665.000
97.047 662.750
98.562 661.250
99.953 660.000
101.453 658.500
102.828 658.000
104.203 657.500
105.672 657.000
107.062 656.750
108.562 657.750
109.969 658.750
111.422 661.250
112.719 663.250
114.234 664.250
115.719 667.000
117.062 670.750
118.391 676.750
119.891 682.500
121.203 686.250
122.750 691.250
124.109 696.750
125.594 702.250
126.984 708.750
128.406 716.500
129.859 724.250
131.172 732.750
132.547 742.000
133.938 751.250
135.391 762.500
136.781 774.000
138.109 784.750
139.453 797.750
140.984 811.250
142.219 825.500
143.750 841.000
145.047 857.250
146.516 866.000
147.969 865.750
150.656 932.750
152.047 957.750
153.484 982.250
154.828 1007.750
156.156 1033.500
157.562 1061.750
168.703 1317.500
188.219 2213.500
189.656 2209.500
191.094 2196.500
192.547 2186.000
202.406 2631.250
208.234 2304.750
209.656 2300.250
212.438 2693.750
213.828 2739.500
215.281 2757.250
216.672 2754.500
218.141 2788.250
225.016 488.750
234.719 249.250
236.219 243.250
237.984 238.250
239.875 234.250
242.141 230.000
256.734 221.250
258.141 223.000
258.938 224.750
260.047 226.250
262.422 228.500
264.344 224.000
278.016 429.750
281.266 398.500
282.781 396.750
296.359 295.000
297.953 298.000
299.172 302.000
307.484 495.000
308.953 495.000
310.406 495.750
311.750 494.500
313.391 493.750
314.875 495.250
316.250 496.500
317.641 498.250
318.938 501.750
320.234 506.250
321.797 510.750
323.047 516.250
324.375 524.000
325.875 533.000
327.344 541.000
335.594 229.750
338.047 224.500
338.234 219.000
340.906 215.750
342.328 214.750
343.766 215.000
344.078 216.750
357.578 498.750
2.188 457.750
3.453 452.500
4.859 447.750
6.312 444.500
8.062 443.500
9.312 444.500
10.594 449.000
15.219 2194.500
16.656 2182.500
18.062 2186.500
19.531 2193.250
23.297 925.250
24.766 923.750
30.938 2219.000
54.656 1088.500
56.047 1060.000
57.547 1034.000
59.078 1008.250
60.562 983.500
61.984 962.500
63.500 942.500
64.953 922.750
66.375 906.000
67.859 888.250
69.344 871.500
70.781 857.250
72.312 841.500
73.703 828.250
75.125 817.250
76.719 806.000
78.188 794.250
79.531 784.750
81.094 776.750
82.422 769.000
83.938 760.750
85.438 752.750
86.891 746.500
88.250 740.750
89.734 735.750
91.188 731.000
92.734 726.000
94.141 721.000
95.547 718.000
97.000 715.000
98.484 711.750
99.781 709.750
101.281 708.000
102.859 701.750
104.250 700.750
105.578 705.000
107.016 704.750
108.453 705.750
109.875 707.250
111.344 708.250
112.812 709.500
114.172 711.750
115.562 715.000
116.891 719.250
118.328 723.250
119.859 726.250
121.297 730.500
122.578 734.750
124.094 739.250
125.547 745.500
126.906 753.250
128.391 760.750
129.672 766.500
131.188 774.750
132.500 783.750
133.875 793.500
135.281 806.000
136.656 818.000
138.156 828.250
139.562 840.500
140.906 856.500
142.328 870.000
143.766 882.750
145.125 899.500
152.031 999.000
153.422 1022.000
154.891 1049.000
156.281 1077.250
158.984 1142.750
161.859 1218.500
179.891 2055.500
188.438 2216.250
189.906 2199.500
191.328 2184.250
192.734 2180.250
202.672 2611.500
212.625 2750.000
214.047 2726.000
215.500 2749.250
216.906 2767.750
218.344 2741.750
225.281 485.750
233.500 250.000
235.672 244.250
238.453 239.000
239.875 234.000
240.547 230.000
241.219 226.500
252.719 217.500
254.141 218.000
255.578 218.500
256.000 219.500
258.484 221.250
259.406 223.250
261.344 225.500
262.781 228.250
264.219 231.500
278.328 429.750
281.547 399.250
283.094 397.000
295.891 291.000
297.766 293.750
298.750 296.750
299.641 300.500
301.797 304.500
304.922 495.750
306.688 495.500
308.062 494.000
309.234 493.750
310.953 494.000
312.312 493.250
313.766 492.750
315.219 494.250
316.500 495.250
317.875 497.000
319.219 501.250
320.719 505.750
321.969 513.250
323.625 519.750
325.031 525.250
326.375 532.000
337.719 220.500
339.422 217.000
341.328 214.250
342.641 213.250
344.203 214.750
345.188 217.000
355.125 477.250
359.703 478.500
2.766 455.250
4.234 448.750
5.641 445.500
7.031 444.500
8.297 443.500
9.641 445.500
11.297 453.750
17.141 2187.500
18.594 2191.000
22.359 930.750
23.750 923.500
25.250 922.750
28.594 2187.250
30.000 2214.750
52.125 1128.750
53.578 1096.500
55.031 1065.750
56.562 1036.750
58.000 1010.000
59.594 984.750
61.047 962.750
62.516 943.000
64.031 922.250
65.453 902.750
69.797 855.500
71.375 839.250
72.781 826.250
74.281 811.000
75.734 800.500
77.109 794.250
78.594 784.500
80.062 775.750
81.594 767.000
82.906 758.250
84.469 750.000
85.906 742.500
87.312 736.500
88.703 731.500
90.125 726.500
91.578 722.000
93.047 718.250
94.609 714.250
96.016 710.750
97.484 708.250
98.812 706.000
100.297 704.250
101.828 699.750
103.203 699.250
104.547 701.500
106.094 700.750
107.359 700.750
108.922 701.250
110.328 702.500
111.656 705.000
113.047 707.750
114.609 710.750
115.969 713.750
117.469 717.750
118.891 722.250
120.297 727.000
121.688 732.000
123.062 737.250
124.484 743.250
125.922 748.750
127.297 755.750
128.656 764.250
130.219 772.750
131.594 781.250
132.922 790.500
134.328 801.750
135.734 813.250
137.141 824.250
138.438 835.750
139.891 849.500
141.328 863.250
142.766 877.500
144.078 893.750
147.031 867.500
151.109 993.500
152.484 1015.000
153.812 1041.500
155.234 1068.500
158.062 1131.000
178.875 2035.500
188.859 2210.500
190.281 2197.250
191.688 2175.250
201.578 2630.500
211.516 2695.250
212.953 2710.750
214.375 2730.500
215.781 2754.500
217.203 2776.500
218.625 2747.500
233.359 249.000
235.891 242.000
237.312 235.750
238.734 231.500
239.906 227.500
241.578 224.000
250.141 214.750
251.578 214.750
253.000 215.000
253.922 215.500
255.844 216.500
256.266 218.250
258.750 219.500
260.188 221.500
261.609 224.500
261.578 227.750
263.109 231.250
265.906 235.000
277.406 426.500
278.453 428.250
281.766 396.000
283.391 396.000
284.516 402.250
297.438 292.500
298.969 296.250
300.234 299.250
303.938 494.000
305.406 499.750
306.609 496.500
308.281 493.750
309.750 492.500
311.047 491.500
312.656 491.000
313.953 491.000
315.484 492.250
316.859 494.250
318.219 496.250
319.484 499.250
321.031 504.750
322.250 510.500
323.734 516.750
325.281 523.750
326.531 530.250
337.359 224.250
338.797 218.750
340.234 215.250
340.906 212.750
341.922 212.750
344.516 214.500
355.438 476.000
359.938 472.500
1.328 460.750
2.812 453.500
4.344 448.750
5.812 443.750
7.125 441.500
8.641 443.500
17.469 2185.750
18.875 2182.000
22.641 920.750
24.062 919.750
30.297 2222.750
54.062 1115.250
55.438 1084.500
56.969 1057.000
58.375 1030.250
59.938 1004.500
61.469 980.000
62.922 959.000
64.438 940.000
65.828 921.000
67.344 901.500
68.812 883.500
70.219 869.000
71.766 854.250
73.141 840.500
74.703 829.250
76.094 818.250
77.688 805.750
79.062 794.500
80.578 785.250
81.984 776.500
83.375 769.000
84.906 761.500
86.266 754.000
87.781 747.000
89.203 740.750
90.656 736.000
92.094 732.000
93.484 728.250
95.016 723.750
96.453 720.500
97.797 718.250
99.250 715.250
100.719 713.000
102.297 709.250
103.562 709.500
105.016 711.000
106.531 709.250
107.859 709.500
109.297 710.500
110.797 711.500
112.188 714.250
113.500 717.250
114.984 719.000
116.344 721.500
117.797 724.750
119.297 728.750
120.766 733.000
122.109 737.000
123.578 743.000
124.922 749.750
126.359 756.750
127.781 764.250
129.250 771.250
130.594 778.500
131.969 786.500
133.359 796.750
134.750 809.250
136.234 820.750
137.578 831.000
138.969 844.000
140.438 859.000
141.812 872.250
143.266 885.500
144.641 902.500
151.594 1003.000
152.969 1026.000
154.406 1052.750
155.812 1080.250
158.531 1145.500
161.375 1223.500
178.078 2019.500
179.406 2055.250
187.938 2213.250
189.391 2201.000
190.797 2188.500
192.250 2181.000
202.109 2620.000
212.062 2701.500
213.516 2723.500
214.938 2744.500
216.359 2765.750
217.781 2741.250
234.438 245.500
235.703 239.250
236.812 233.250
239.328 228.250
240.766 225.000
241.016 222.000
242.688 221.500
248.656 215.250
250.766 215.000
252.203 215.000
253.625 215.250
254.219 216.000
256.484 217.500
257.922 219.250
258.844 221.250
260.781 223.750
261.031 226.250
281.125 395.500
282.188 393.750
283.609 397.750
296.766 289.250
297.875 292.250
299.047 296.000
301.000 300.000
304.375 496.000
305.797 494.750
307.203 492.000
308.812 490.750
310.078 489.500
311.719 488.250
313.047 488.250
314.359 488.500
315.859 489.500
317.406 492.250
318.859 495.500
320.125 499.250
321.672 503.500
322.797 509.500
324.281 515.750
325.797 523.500
336.484 226.750
336.844 221.000
339.359 216.250
340.797 213.750
342.219 212.500
343.656 212.750
345.078 214.750
354.812 474.250
356.016 477.500
357.391 487.500
2.078 457.500
3.422 452.000
5.078 447.750
6.250 443.750
7.906 442.250
9.000 444.000
10.531 449.000
16.531 2187.000
17.922 2187.500
19.391 2188.750
23.188 926.500
24.594 923.750
30.781 2219.500
53.125 1130.750
54.547 1098.500
56.016 1069.000
57.484 1040.250
58.984 1016.000
60.516 994.750
61.984 972.750
63.500 951.500
64.922 934.000
66.453 918.250
69.375 876.500
70.812 868.250
72.391 854.250
73.797 840.250
75.297 830.000
76.641 820.000
78.219 809.000
79.719 799.000
81.141 789.000
82.516 780.250
84.000 773.250
85.391 765.750
86.891 759.000
88.250 752.500
89.688 747.500
91.141 743.750
92.609 739.250
94.031 735.500
95.453 732.000
97.000 729.000
98.297 727.500
99.781 725.750
101.203 723.500
102.750 722.500
104.062 718.750
105.547 719.250
106.906 723.250
108.453 723.750
109.906 724.500
111.172 726.250
112.625 728.500
114.141 730.250
115.641 731.750
117.047 734.500
118.453 738.500
119.891 742.750
121.281 748.500
122.609 754.500
124.000 760.500
125.469 766.500
126.938 772.500
128.297 780.500
129.781 788.250
131.156 797.750
132.547 808.750
133.859 818.750
135.375 829.000
136.750 840.500
138.141 854.500
139.562 868.000
140.984 880.750
142.422 895.500
143.750 912.250
146.750 870.500
150.781 1010.000
152.203 1032.000
153.547 1057.250
154.906 1083.500
156.266 1112.500
157.719 1146.250
178.562 2037.250
188.484 2208.250
189.953 2195.000
191.391 2182.250
201.234 2641.000
211.250 2719.750
212.688 2712.500
214.109 2734.500
215.547 2755.000
216.953 2786.500
234.219 241.500
235.641 235.500
236.047 229.750
238.484 225.750
239.422 222.500
240.766 221.500
242.750 222.000
247.859 212.500
249.906 212.000
251.328 212.000
251.625 212.250
254.188 213.250
254.672 214.500
257.047 216.000
258.469 218.000
277.172 420.250
278.375 425.250
281.547 390.750
282.766 393.000
295.531 284.750
297.594 288.000
298.641 291.000
299.609 294.750
303.516 488.500
304.953 493.500
306.469 492.000
308.016 489.500
309.469 487.750
310.703 486.250
312.375 485.750
313.859 485.500
315.047 486.500
316.438 489.000
318.031 491.500
319.391 494.000
320.688 499.250
321.984 510.250
323.500 515.500
324.812 517.250
326.453 525.500
337.094 224.500
338.531 219.000
339.953 215.000
341.406 212.000
342.828 211.750
344.250 213.250
345.688 215.250
355.312 474.750
359.609 473.500
2.750 453.000
4.047 448.500
5.594 443.500
6.922 441.250
8.500 441.000
9.844 443.000
11.125 451.250
15.781 2187.750
17.234 2187.250
18.656 2188.000
22.516 922.750
23.875 919.500
25.219 925.000
30.094 2222.500
31.562 2223.500
49.391 1246.500
56.812 1069.000
58.250 1044.000
59.812 1017.000
61.219 993.500
62.656 974.500
64.203 956.500
65.641 938.250
67.109 919.500
68.562 898.000
70.000 880.250
71.438 870.500
72.984 859.000
74.391 845.250
75.969 833.500
77.375 824.250
78.828 814.500
80.297 804.250
81.797 793.500
83.266 785.250
84.656 780.000
86.016 772.000
87.453 765.000
89.000 759.000
90.469 753.000
91.781 749.000
93.359 744.750
94.750 741.000
96.109 737.500
97.609 734.250
99.141 732.750
100.562 732.250
101.875 731.500
103.328 730.750
104.891 729.750
106.344 730.000
107.750 730.500
109.109 730.750
110.500 733.000
111.938 734.250
113.500 735.750
114.938 739.000
116.203 742.500
117.672 746.000
119.188 750.500
120.500 755.250
122.047 760.500
123.344 767.250
124.859 774.000
126.172 779.750
127.719 786.250
129.141 794.500
130.500 803.750
131.922 813.250
133.344 824.000
134.672 835.250
136.047 848.000
137.422 861.250
138.844 872.500
140.266 884.500
141.719 900.250
143.156 918.250
146.141 871.250
151.516 1039.250
152.953 1064.500
154.328 1089.500
155.625 1118.500
157.000 1153.000
158.406 1189.750
163.953 1359.750
177.938 2041.250
187.906 2213.250
189.328 2199.750
190.734 2187.250
200.672 2630.750
210.688 2687.750
212.109 2702.750
213.516 2724.500
214.969 2746.000
216.391 2766.250
217.828 2740.750
233.672 241.750
235.047 235.500
234.984 230.750
237.891 226.500
239.328 222.250
240.734 221.000
242.156 223.500
247.109 211.500
248.281 211.500
250.750 211.500
251.844 211.750
253.594 212.250
255.031 213.250
256.469 214.750
257.141 217.000
276.406 421.500
277.906 422.750
280.812 391.250
297.203 285.000
298.391 288.250
299.734 292.250
303.094 484.750
304.406 493.500
305.953 493.750
307.250 489.500
309.000 486.500
310.344 485.250
311.625 485.250
313.000 485.000
314.547 484.750
315.953 485.750
317.406 489.000
318.766 492.250
320.156 495.750
321.594 498.500
322.875 503.750
324.234 511.000
325.844 518.250
336.406 225.750
337.844 220.000
339.266 214.750
340.703 212.500
342.125 211.000
343.547 211.250
344.984 213.250
345.516 216.250
354.484 474.000
356.047 477.500
357.234 487.500
358.625 501.750
1.875 457.250
3.500 449.750
4.812 445.500
6.156 442.250
7.641 440.750
8.938 442.500
10.391 447.500
15.094 2190.250
16.484 2186.000
17.938 2186.500
23.188 928.250
24.547 927.500
27.953 2203.000
29.375 2212.250
30.781 2221.000
50.047 1226.000
54.500 1119.250
56.031 1090.250
57.484 1065.500
58.938 1039.750
60.359 1014.500
61.875 991.000
63.297 972.750
64.781 958.000
66.297 938.500
67.688 920.750
69.266 905.000
70.625 890.000
72.062 877.000
73.578 864.750
75.016 853.000
76.562 841.750
78.047 831.500
79.391 823.000
80.844 815.250
82.281 807.250
83.844 797.250
85.281 788.750
86.750 783.500
88.109 777.750
89.656 772.500
91.125 767.500
92.422 763.250
93.969 760.250
95.328 756.500
96.750 753.750
98.203 752.500
99.688 750.500
101.188 749.750
102.516 749.000
104.078 748.250
105.516 748.250
106.906 749.000
108.391 749.500
109.672 750.250
111.125 753.000
112.625 756.250
113.984 759.750
115.531 763.750
116.922 766.500
118.312 770.750
119.766 775.500
121.125 779.500
122.609 785.000
123.922 791.500
125.438 799.750
126.859 807.000
128.250 814.500
129.609 823.750
131.094 833.500
132.344 844.500
133.719 857.250
135.281 869.000
136.625 879.500
137.953 892.250
139.438 907.500
140.766 923.750
142.203 939.250
143.672 956.500
146.672 870.500
152.078 1084.500
153.469 1113.250
154.812 1144.250
156.172 1177.750
157.609 1212.000
178.531 2045.750
181.750 1432.500
187.078 2220.500
188.547 2208.000
189.953 2194.500
191.375 2179.750
201.281 2641.500
211.297 2707.500
212.734 2702.500
214.156 2723.500
215.562 2761.250
217.016 2750.000
218.438 2764.500
231.516 246.250
232.516 239.500
235.625 233.250
237.047 228.000
238.469 224.500
239.156 222.000
247.031 213.000
248.453 212.000
249.750 212.000
251.312 212.500
252.734 213.500
253.031 214.250
255.594 215.000
256.750 217.000
258.484 219.500
259.922 222.250
260.922 225.250
264.531 226.750
275.859 425.250
277.016 421.250
278.484 425.500
281.484 390.000
282.875 392.750
296.234 284.000
297.656 287.500
299.188 291.500
302.391 480.250
303.641 490.000
305.266 494.500
306.516 493.000
308.047 489.500
309.422 487.500
310.875 486.000
312.328 485.750
313.719 485.500
315.250 486.250
316.422 488.000
318.062 490.250
319.406 493.750
320.734 497.500
322.203 501.250
323.547 507.000
324.984 514.250
326.469 522.000
337.062 221.000
338.484 216.500
339.922 213.000
341.344 210.500
342.781 210.000
344.203 212.000
344.891 214.250
355.141 474.750
356.750 481.250
358.078 493.000
1.062 460.500
2.656 450.000
4.234 444.000
5.406 441.500
7.094 440.750
8.438 440.750
15.750 2185.250
17.156 2185.750
18.609 2186.000
22.422 922.750
25.297 920.500
30.047 2215.250
53.703 1138.750
55.125 1107.500
56.578 1079.000
58.062 1053.500
59.625 1029.250
61.125 1006.500
62.578 985.000
64.016 967.250
65.484 947.500
66.906 929.000
68.359 912.250
69.953 896.250
71.359 882.250
72.844 868.500
74.328 856.000
75.688 844.500
77.188 833.250
78.688 824.250
80.125 817.750
81.578 808.750
83.000 800.250
84.422 792.000
85.891 784.250
87.438 778.250
88.797 772.000
90.375 766.250
91.797 762.000
93.188 759.000
94.641 755.750
96.000 753.500
97.578 750.500
